Source,Target,Type,Weight
13,167,Directed,0.3444362540269451
14,6,Directed,0.2434159471342836
14,3,Directed,0.3981215533428606
14,35,Directed,0.31667365258292723
14,78,Directed,0.4020118014769074
14,84,Directed,0.4303498150291619
14,122,Directed,0.3968912980941936
14,123,Directed,0.5426260156599587
14,144,Directed,0.2192363773471648
14,168,Directed,0.15223403932505378
14,169,Directed,0.43184194329483977
14,171,Directed,0.3890752496153338
14,173,Directed,0.39509901838057004
14,179,Directed,0.5482382528459057
14,180,Directed,0.432402955836387
14,182,Directed,0.260423106476815
15,1,Directed,0.5115611397258484
15,10,Directed,0.3942188771002725
15,35,Directed,0.3689035658370194
15,168,Directed,0.44256107220385077
15,183,Directed,0.4935098118480903
15,189,Directed,0.2382797693889008
15,191,Directed,0.4715457682254598
15,197,Directed,0.3979453330100935
15,200,Directed,0.39566137079185937
15,204,Directed,0.41273459837490223
15,206,Directed,0.30890962455383697
15,207,Directed,0.39454465281833384
15,211,Directed,0.43377937728180116
15,212,Directed,0.37390071433167227
15,222,Directed,0.3268031902866514
16,3,Directed,0.36300686547151056
16,2,Directed,0.32522902612949023
16,22,Directed,0.3432106282804739
16,25,Directed,0.45123022742978913
16,37,Directed,0.4363856561132365
16,40,Directed,0.33928699410018603
16,44,Directed,0.39876584228568035
16,48,Directed,0.5791005550012384
16,53,Directed,0.5075083852929018
16,65,Directed,0.36299359100848794
16,115,Directed,0.5032892614453677
16,128,Directed,0.46130275204476573
16,197,Directed,0.35527550776407085
16,200,Directed,0.48535351241739033
16,211,Directed,0.25194048773887423
17,10,Directed,0.48179351100109946
17,5,Directed,0.36716880140751407
17,22,Directed,0.40056371659157125
17,47,Directed,0.417569869815003
17,57,Directed,0.35466232308142287
17,68,Directed,0.41839319313489715
17,101,Directed,0.5415289049517148
17,109,Directed,0.24842769760575636
17,131,Directed,0.41694659468270034
17,142,Directed,0.40850850157560437
17,174,Directed,0.5010503997102573
17,194,Directed,0.2455752749661721
17,217,Directed,0.385088669685985
17,223,Directed,0.38608047744362706
17,224,Directed,0.5319341719813543
18,6,Directed,0.4733640300952279
18,0,Directed,0.32686393040401857
18,102,Directed,0.27150631239165324
18,109,Directed,0.29800091097400155
18,223,Directed,0.3824103122599095
18,229,Directed,0.5384102167772609
18,230,Directed,0.4401967233514751
18,237,Directed,0.3388422343035997
18,242,Directed,0.3855905823163688
18,244,Directed,0.2685102027051267
18,246,Directed,0.22172086522909093
18,247,Directed,0.2601035398378581
18,249,Directed,0.587338337687777
18,250,Directed,0.2451900292675677
18,256,Directed,0.415013512110347
19,9,Directed,0.389080836737059
19,2,Directed,0.497566168598101
19,157,Directed,0.46651873173070135
19,237,Directed,0.36642270727274623
19,245,Directed,0.5706004302333066
19,246,Directed,0.3036439230345862
19,256,Directed,0.5112106301100932
19,257,Directed,0.28622062836486883
19,258,Directed,0.2942736242317686
19,260,Directed,0.3548874522078665
19,265,Directed,0.45714792141989335
19,266,Directed,0.45278853684210457
19,267,Directed,0.3890583089224404
19,268,Directed,0.45753438825276616
19,269,Directed,0.5569509675428044
20,11,Directed,0.3913806435996807
20,2,Directed,0.15125162918800872
20,50,Directed,0.5524162422009874
20,107,Directed,0.37600588466034585
20,181,Directed,0.37579223196916284
20,227,Directed,0.5419464190901759
20,270,Directed,0.4173376864363466
20,271,Directed,0.3661600878299056
20,272,Directed,0.3936678086019255
20,275,Directed,0.3586544083129707
20,278,Directed,0.2882661361077322
20,281,Directed,0.3883385939528713
20,283,Directed,0.38525982279042115
20,285,Directed,0.13860483358508596
20,286,Directed,0.58423724281385
21,0,Directed,0.28580222793534404
21,3,Directed,0.522446220195825
21,45,Directed,0.2285184267057528
21,62,Directed,0.48028179626319917
21,75,Directed,0.36377128067179915
21,76,Directed,0.515451231910258
21,114,Directed,0.2595084901310038
21,144,Directed,0.4705318448904211
21,192,Directed,0.3749613069695941
21,208,Directed,0.46552316358966706
21,219,Directed,0.23625232413421463
21,272,Directed,0.312770820754808
21,278,Directed,0.33102566814127105
21,283,Directed,0.4334511352603724
21,286,Directed,0.30002249879766163
22,17,Directed,0.3670182429335133
22,16,Directed,0.3805569784075288
22,86,Directed,0.3689770533066111
22,99,Directed,0.30878162380499546
22,162,Directed,0.4333203941601103
22,184,Directed,0.18275426170981313
22,288,Directed,0.556616423516487
22,290,Directed,0.4513676512707863
22,291,Directed,0.400879333358669
22,292,Directed,0.5499774763615914
22,294,Directed,0.40515665853284294
22,298,Directed,0.3830271607552468
22,300,Directed,0.4311057339253427
22,301,Directed,0.4168496273957313
22,302,Directed,0.5390555183513808
23,9,Directed,0.36113416872353804
23,13,Directed,0.15106720195339418
23,27,Directed,0.5012446778800825
23,91,Directed,0.27108853808266775
23,99,Directed,0.4602666667405713
23,127,Directed,0.2836704218509411
23,183,Directed,0.23747325026553484
23,292,Directed,0.2588273247456583
23,294,Directed,0.3817884272457954
23,295,Directed,0.5295692200838595
23,301,Directed,0.5670774181590478
23,302,Directed,0.2815722643163776
23,304,Directed,0.4231494105425
23,306,Directed,0.3099160761027805
23,307,Directed,0.330438037047415
24,6,Directed,0.5900864288050811
24,0,Directed,0.4439157594409137
24,29,Directed,0.2888637178644764
24,132,Directed,0.28488511159660057
24,140,Directed,0.1660268866454345
24,308,Directed,0.5191837235175251
24,309,Directed,0.24491196953492825
24,311,Directed,0.36624705634155275
24,312,Directed,0.43777658891668036
24,313,Directed,0.2624992156956638
24,315,Directed,0.4306061681089981
24,316,Directed,0.21278707691729803
24,318,Directed,0.3931600007262593
24,319,Directed,0.33447294799126936
24,320,Directed,0.4191142692431709
25,16,Directed,0.4023210004241684
25,2,Directed,0.4795873444526349
25,122,Directed,0.45594056731385335
25,152,Directed,0.3948916401952664
25,186,Directed,0.5023857687143125
25,187,Directed,0.30336353191217796
25,252,Directed,0.4075821891693022
25,311,Directed,0.4568962407512802
25,315,Directed,0.3823270886053597
25,321,Directed,0.5265493338155802
25,323,Directed,0.3495649966693594
25,325,Directed,0.25799436045768953
25,329,Directed,0.2682892724760708
25,331,Directed,0.351549195103781
25,332,Directed,0.2614422274477489
26,12,Directed,0.39435998485563417
26,2,Directed,0.22796319908335388
26,32,Directed,0.40658600259577204
26,89,Directed,0.49787795890735576
26,159,Directed,0.5325901256055579
26,334,Directed,0.31042745658404025
26,336,Directed,0.15367489823582264
26,337,Directed,0.44648385504224886
26,338,Directed,0.3188053447987328
26,340,Directed,0.321482983321038
26,342,Directed,0.3528310732203734
26,349,Directed,0.38855594594073284
26,350,Directed,0.47425366415622916
26,351,Directed,0.39755496110634053
26,352,Directed,0.23258362294883464
27,3,Directed,0.28135321408050024
27,23,Directed,0.5943917721007377
27,43,Directed,0.3151618267773159
27,47,Directed,0.4156735670218429
27,334,Directed,0.2220626660357139
27,342,Directed,0.2674318418083833
27,350,Directed,0.323351635395166
27,354,Directed,0.3935001127102892
27,355,Directed,0.25741851401037413
27,356,Directed,0.195573733919508
27,357,Directed,0.43181321741299206
27,359,Directed,0.3282544514108151
27,363,Directed,0.46792875563469166
27,367,Directed,0.38856263679661013
27,368,Directed,0.4244229640790498
28,3,Directed,0.45886032120266196
28,0,Directed,0.4476757041238315
28,161,Directed,0.3923240205193809
28,356,Directed,0.3920312143645356
28,359,Directed,0.4026160242441335
28,367,Directed,0.521877377037525
28,369,Directed,0.21108959334507416
28,371,Directed,0.30246936168488114
28,377,Directed,0.26274187569780205
28,379,Directed,0.47651228023199177
28,382,Directed,0.40831171619907647
28,383,Directed,0.44124190604551794
28,385,Directed,0.3094747812812375
28,387,Directed,0.40743166336047915
28,389,Directed,0.3144740386623378
29,24,Directed,0.2542298256394689
29,9,Directed,0.45499442149707725
29,231,Directed,0.4532765938252949
29,375,Directed,0.29816742057811063
29,381,Directed,0.3604152457948614
29,382,Directed,0.25059217385087373
29,385,Directed,0.3269780421867013
29,391,Directed,0.21609955595247163
29,392,Directed,0.27723543828354247
29,393,Directed,0.4061188231626277
29,395,Directed,0.44030771553402226
29,397,Directed,0.1977322032511992
29,399,Directed,0.5961697521729813
29,403,Directed,0.5611337288504513
29,404,Directed,0.2576530253435751
30,4,Directed,0.19625756539627623
30,0,Directed,0.43343004545007463
30,62,Directed,0.16645097411692827
30,63,Directed,0.3289026446794268
30,119,Directed,0.20500022528364528
30,146,Directed,0.40848541216505374
30,257,Directed,0.3796135779318581
30,388,Directed,0.4527322826375203
30,395,Directed,0.2499879127530744
30,403,Directed,0.3570575341520023
30,407,Directed,0.445030783311637
30,408,Directed,0.4132783391080773
30,412,Directed,0.3812573232422554
30,413,Directed,0.40446962038798817
30,416,Directed,0.432955255458146
31,3,Directed,0.410583339319418
31,13,Directed,0.33648682792925116
31,377,Directed,0.4871730449721189
31,419,Directed,0.30289697037281266
31,421,Directed,0.42176544923950965
31,423,Directed,0.2778252123440026
31,424,Directed,0.4422061049666114
31,428,Directed,0.4474051782529259
31,432,Directed,0.48889659359745113
31,433,Directed,0.42634199009362117
31,435,Directed,0.4560606971286013
31,438,Directed,0.2797190945008945
31,439,Directed,0.34763200726273746
31,440,Directed,0.2938719264323985
31,441,Directed,0.30537553444331167
32,0,Directed,0.25547547278952587
32,26,Directed,0.5552398860786983
32,106,Directed,0.32291318137365294
32,129,Directed,0.2831040182596305
32,163,Directed,0.535856369267809
32,308,Directed,0.31952875360353494
32,439,Directed,0.3505399213632979
32,442,Directed,0.4011442572824191
32,446,Directed,0.43410083561085755
32,447,Directed,0.2602753951863994
32,449,Directed,0.2589196626699082
32,455,Directed,0.44638642379751636
32,460,Directed,0.43025149759617665
32,461,Directed,0.520715328727915
32,462,Directed,0.35304683354991684
33,9,Directed,0.2696989840876647
33,10,Directed,0.3932733969635616
33,52,Directed,0.3193254534771558
33,76,Directed,0.5686941911470185
33,112,Directed,0.4715933618645747
33,447,Directed,0.1725701269240779
33,463,Directed,0.2788770983023662
33,466,Directed,0.24996208181746035
33,467,Directed,0.3745685369060722
33,471,Directed,0.35258713621147797
33,475,Directed,0.3390389146853718
33,479,Directed,0.4209226358304922
33,481,Directed,0.17205624512050774
33,482,Directed,0.5377824764373086
33,484,Directed,0.3032170706390964
34,7,Directed,0.5408524190092856
34,5,Directed,0.2976343566832189
34,71,Directed,0.45425322370611226
34,84,Directed,0.20529053856268845
34,85,Directed,0.47783461200237476
34,206,Directed,0.2949977677919393
34,261,Directed,0.49669306099108945
34,303,Directed,0.46125630596787426
34,371,Directed,0.37309987638166475
34,461,Directed,0.37690432522186235
34,467,Directed,0.3277286448831224
34,484,Directed,0.517621006858386
34,486,Directed,0.407678114807259
34,487,Directed,0.25899622443211584
34,492,Directed,0.5737559898892484
35,15,Directed,0.5864588691618953
35,14,Directed,0.2690020686949512
35,93,Directed,0.4516074812534156
35,262,Directed,0.4447989457150945
35,289,Directed,0.28418817679412095
35,493,Directed,0.5433205705241321
35,496,Directed,0.30552419324801205
35,497,Directed,0.24021691356966873
35,499,Directed,0.3178554733924079
35,500,Directed,0.40759976715052804
35,502,Directed,0.19077186595910925
35,503,Directed,0.422439782740457
35,507,Directed,0.5220115990335857
35,508,Directed,0.40249918994844336
35,509,Directed,0.36728771738228194
36,3,Directed,0.2281148907684497
36,4,Directed,0.46872949563669
36,41,Directed,0.19827678311963026
36,42,Directed,0.6126959281100662
36,69,Directed,0.5211722820160692
36,108,Directed,0.4930653872312119
36,297,Directed,0.2790927929951703
36,326,Directed,0.38675946864088495
36,335,Directed,0.25822438834286665
36,493,Directed,0.24707351855072207
36,503,Directed,0.33297792579135693
36,512,Directed,0.4707391034161613
36,514,Directed,0.4786736915079083
36,521,Directed,0.46035360397231984
36,525,Directed,0.29954924181147335
37,0,Directed,0.201573283413444
37,16,Directed,0.2799269258901882
37,39,Directed,0.36040215274677834
37,55,Directed,0.5442430872541886
37,59,Directed,0.24375794277765486
37,110,Directed,0.4047240900958961
37,121,Directed,0.15882399730252372
37,178,Directed,0.4500571277289803
37,185,Directed,0.4505608462707176
37,193,Directed,0.4373962541426576
37,299,Directed,0.46984738792034625
37,384,Directed,0.28339731231404847
37,437,Directed,0.2926108921631815
37,512,Directed,0.27870719452731396
37,529,Directed,0.23155510092458845
38,3,Directed,0.44254772473522475
38,4,Directed,0.15683901805730896
38,457,Directed,0.44015206408578544
38,531,Directed,0.19943614913095273
38,533,Directed,0.31785309081839297
38,534,Directed,0.3444302012811318
38,535,Directed,0.21476657257017773
38,536,Directed,0.4184227017188771
38,537,Directed,0.34727832517030083
38,538,Directed,0.30810542817410475
38,539,Directed,0.2289271492488588
38,540,Directed,0.4995376132021521
38,541,Directed,0.2317455222642972
38,546,Directed,0.18533167543440662
38,547,Directed,0.41492834955683644
39,3,Directed,0.29376269424156887
39,37,Directed,0.4986736556613427
39,54,Directed,0.43834778238973005
39,97,Directed,0.43423716184996664
39,138,Directed,0.3489034271983542
39,204,Directed,0.3978135394589634
39,240,Directed,0.4444494918861037
39,396,Directed,0.4774040076746493
39,533,Directed,0.4536718695187034
39,550,Directed,0.3155615532028526
39,553,Directed,0.540715122231096
39,554,Directed,0.5070883088563242
39,556,Directed,0.41848290897129314
39,558,Directed,0.46394410045794604
39,560,Directed,0.35449205191421373
40,16,Directed,0.4055290156234148
40,13,Directed,0.45185496501886757
40,71,Directed,0.3290519641079572
40,155,Directed,0.4234647735351831
40,221,Directed,0.3726818067286979
40,307,Directed,0.46168060012929457
40,562,Directed,0.3131826217810233
40,563,Directed,0.2794435477273865
40,565,Directed,0.18796761331556494
40,566,Directed,0.277141955962401
40,567,Directed,0.5259458688014247
40,569,Directed,0.3453292018646237
40,570,Directed,0.29829052582345217
40,572,Directed,0.42599437945431684
40,574,Directed,0.5319161352488018
41,36,Directed,0.3129743321398218
41,3,Directed,0.40294556800909614
41,230,Directed,0.4861399838594065
41,238,Directed,0.3666307667815589
41,374,Directed,0.2715899251972256
41,384,Directed,0.43067743148924253
41,563,Directed,0.3810024718571578
41,570,Directed,0.5474733806258196
41,576,Directed,0.24843020866359936
41,577,Directed,0.3181896317461206
41,578,Directed,0.1608419861036609
41,579,Directed,0.4518054071150487
41,581,Directed,0.5485433918874277
41,582,Directed,0.2999307715930615
41,583,Directed,0.3537065024698362
42,4,Directed,0.22358117846026926
42,36,Directed,0.4217994019019779
42,93,Directed,0.45992907617341194
42,205,Directed,0.29782909076153874
42,448,Directed,0.402250375595945
42,466,Directed,0.523931529744974
42,552,Directed,0.37609430225635954
42,584,Directed,0.48092389924906687
42,585,Directed,0.41025726005370566
42,588,Directed,0.5417967349478863
42,591,Directed,0.4459009603540294
42,592,Directed,0.5297018985017441
42,594,Directed,0.36599693417060863
42,596,Directed,0.36350723257292294
42,598,Directed,0.409112131735226
43,27,Directed,0.3839233645513406
43,6,Directed,0.28955274753991456
43,600,Directed,0.36591958108265343
43,602,Directed,0.25467271432364125
43,604,Directed,0.29477137959525834
43,607,Directed,0.23973240593231157
43,608,Directed,0.47583283865817283
43,610,Directed,0.4137043185607157
43,611,Directed,0.29167969855185094
43,618,Directed,0.17434431080988994
43,619,Directed,0.4462494710893616
43,622,Directed,0.5255023077354766
43,625,Directed,0.3232659353346723
43,629,Directed,0.37085108106139353
43,630,Directed,0.2113794336074465
44,6,Directed,0.24651635949076503
44,16,Directed,0.3720997471812527
44,61,Directed,0.42766566117668803
44,117,Directed,0.34291403414726596
44,139,Directed,0.23294231536025092
44,337,Directed,0.4700610174501865
44,521,Directed,0.35964202940762635
44,555,Directed,0.49796403144048496
44,607,Directed,0.33415529163194246
44,608,Directed,0.30267999531873657
44,610,Directed,0.3491113067156173
44,630,Directed,0.4453465144860732
44,631,Directed,0.3138191964954723
44,634,Directed,0.44712803644298527
44,635,Directed,0.29682656234336335
45,4,Directed,0.3170524944493091
45,21,Directed,0.4206027657976269
45,631,Directed,0.43386692747198347
45,636,Directed,0.428564738128598
45,638,Directed,0.4516122757940353
45,641,Directed,0.34642108934406357
45,642,Directed,0.2708869459849569
45,645,Directed,0.3400016561501161
45,646,Directed,0.4571684478320955
45,648,Directed,0.13320374062434936
45,649,Directed,0.5756096448438208
45,651,Directed,0.3463004870809454
45,652,Directed,0.41957435946076294
45,654,Directed,0.5288433161292065
45,656,Directed,0.3451851359263346
46,5,Directed,0.469250993171681
46,13,Directed,0.1731793699604995
46,660,Directed,0.572346807497452
46,661,Directed,0.3998036821643937
46,668,Directed,0.21510669207732194
46,669,Directed,0.4504514149156802
46,672,Directed,0.1872487159547979
46,676,Directed,0.34551844071167426
46,677,Directed,0.4616188842552489
46,678,Directed,0.2987503513877079
46,679,Directed,0.3014484649835625
46,680,Directed,0.5051906422984713
46,681,Directed,0.348940413040684
46,682,Directed,0.3287462481467266
46,683,Directed,0.20062942686237045
47,17,Directed,0.24132756116132234
47,27,Directed,0.4424782174968971
47,95,Directed,0.3615602052923531
47,104,Directed,0.43846300827693485
47,132,Directed,0.37268276231610253
47,221,Directed,0.314687118952902
47,310,Directed,0.5153537859554395
47,417,Directed,0.5704073270612676
47,425,Directed,0.4205206226806511
47,451,Directed,0.45047897127193565
47,465,Directed,0.39150413139922746
47,495,Directed,0.37175232933490376
47,676,Directed,0.3163664079642138
47,678,Directed,0.5652729494080911
47,680,Directed,0.23680565054695168
48,16,Directed,0.47470269334160525
48,0,Directed,0.40870256474048006
48,64,Directed,0.31833010517492305
48,290,Directed,0.41707543091061994
48,300,Directed,0.5812989117103023
48,355,Directed,0.2843533677473207
48,542,Directed,0.5152031737664606
48,592,Directed,0.327452944981353
48,628,Directed,0.36046616966895506
48,683,Directed,0.34671045433613146
48,684,Directed,0.3624675481352142
48,685,Directed,0.2402485959934145
48,686,Directed,0.32255562783904
48,687,Directed,0.3118829462481859
48,690,Directed,0.2537943884070716
49,4,Directed,0.19958170574956724
49,13,Directed,0.36386021661605383
49,196,Directed,0.36989747602772793
49,205,Directed,0.2486139350952221
49,692,Directed,0.3377798662663157
49,694,Directed,0.4951925846741072
49,698,Directed,0.28631594374913566
49,699,Directed,0.431705175514419
49,705,Directed,0.48869232610601343
49,706,Directed,0.38195119184117843
49,708,Directed,0.3691051285785816
49,709,Directed,0.3386199138548299
49,712,Directed,0.25706520378991143
49,713,Directed,0.3451627201672937
49,714,Directed,0.2725884982478176
50,1,Directed,0.3766505437226909
50,20,Directed,0.588953613470127
50,55,Directed,0.3572896840122245
50,78,Directed,0.5120259365847575
50,131,Directed,0.5161096238724352
50,139,Directed,0.4939941709511758
50,191,Directed,0.45267837233072605
50,228,Directed,0.4672106276110783
50,241,Directed,0.4288656172901334
50,259,Directed,0.5032674824808422
50,274,Directed,0.46499706139146646
50,331,Directed,0.24175647787572513
50,518,Directed,0.2984337374975321
50,556,Directed,0.598192338260968
50,605,Directed,0.34306260993611987
51,1,Directed,0.31422995191625075
51,9,Directed,0.3120703995124118
51,430,Directed,0.5764837704049263
51,587,Directed,0.42337293997245984
51,626,Directed,0.23857014408296198
51,708,Directed,0.3282310566025624
51,717,Directed,0.3526772943435012
51,718,Directed,0.42926220391916525
51,720,Directed,0.465550050263031
51,724,Directed,0.3833492830190032
51,725,Directed,0.4699730915960285
51,726,Directed,0.44742716688723205
51,731,Directed,0.16859068455171017
51,732,Directed,0.41715846314704363
51,733,Directed,0.5635142968922495
52,4,Directed,0.2857669987270472
52,33,Directed,0.40979207218136254
52,124,Directed,0.38814752946139297
52,717,Directed,0.554105667762669
52,718,Directed,0.4653826397382067
52,724,Directed,0.4039371486806972
52,732,Directed,0.48147498888834095
52,733,Directed,0.2576001508017626
52,734,Directed,0.3488436025350624
52,737,Directed,0.44521720429411804
52,738,Directed,0.31023695609205393
52,739,Directed,0.5731371672949714
52,740,Directed,0.42870184010152523
52,741,Directed,0.43976123799548894
52,743,Directed,0.5113134153097152
53,16,Directed,0.4628890255896524
53,1,Directed,0.4928658276924081
53,165,Directed,0.4581205493534369
53,285,Directed,0.4028254391792494
53,454,Directed,0.5080841042447243
53,488,Directed,0.5166501657820968
53,741,Directed,0.5993759470083349
53,746,Directed,0.4210659986353925
53,749,Directed,0.19196327084969447
53,750,Directed,0.3622257067056088
53,751,Directed,0.3433025433499185
53,753,Directed,0.4713061117153845
53,754,Directed,0.3688215557769126
53,755,Directed,0.32487322869009827
53,756,Directed,0.4752889768378868
54,39,Directed,0.5001227558545057
54,7,Directed,0.25839336317892725
54,343,Directed,0.4926671962314507
54,758,Directed,0.389335879378947
54,759,Directed,0.24311308204306242
54,761,Directed,0.35643331608904816
54,763,Directed,0.42332311846805004
54,765,Directed,0.42177960141269316
54,766,Directed,0.32325071070949757
54,769,Directed,0.5953535656747373
54,770,Directed,0.4728486937415163
54,776,Directed,0.33705294656600904
54,777,Directed,0.3724239746946246
54,779,Directed,0.4267800496414493
54,781,Directed,0.4329664975334032
